,id,gtAI
461,"lcl|NC_001134.8_cds_NP_009814.3_462 [gene=MTC4] [locus_tag=YBR255W] [db_xref=SGD:S000000459,GeneID:852557] [protein=Mtc4p] [protein_id=NP_009814.3] [location=724456..726540] [gbkey=CDS]",0.37905869239595347
462,"lcl|NC_001134.8_cds_NP_116328.4_463 [gene=RCF3] [locus_tag=YBR255C-A] [db_xref=SGD:S000007649,GeneID:852558] [protein=Rcf3p] [protein_id=NP_116328.4] [location=complement(join(726618..726917,727012..727074))] [gbkey=CDS]",0.39669762118281193
463,"lcl|NC_001134.8_cds_NP_009815.1_464 [gene=RIB5] [locus_tag=YBR256C] [db_xref=SGD:S000000460,GeneID:852559] [protein=riboflavin synthase] [protein_id=NP_009815.1] [location=complement(727386..728102)] [gbkey=CDS]",0.43673047208036286
464,"lcl|NC_001134.8_cds_NP_009816.1_465 [gene=POP4] [locus_tag=YBR257W] [db_xref=SGD:S000000461,GeneID:852560] [protein=RNase P/RNase MRP complex subunit] [protein_id=NP_009816.1] [location=728885..729724] [gbkey=CDS]",0.3989976019855062
465,"lcl|NC_001134.8_cds_NP_009817.3_466 [gene=SHG1] [locus_tag=YBR258C] [db_xref=SGD:S000000462,GeneID:852561] [protein=Shg1p] [protein_id=NP_009817.3] [location=complement(729734..730162)] [gbkey=CDS]",0.41129886962239015
466,"lcl|NC_001134.8_cds_NP_009818.3_467 [locus_tag=YBR259W] [db_xref=SGD:S000000463,GeneID:852562] [protein=uncharacterized protein] [protein_id=NP_009818.3] [location=730387..732453] [gbkey=CDS]",0.390119203168249
467,"lcl|NC_001134.8_cds_NP_009819.1_468 [gene=RGD1] [locus_tag=YBR260C] [db_xref=SGD:S000000464,GeneID:852563] [protein=GTPase-activating protein RGD1] [protein_id=NP_009819.1] [location=complement(732639..734639)] [gbkey=CDS]",0.39912230113332187
468,"lcl|NC_001134.8_cds_NP_009820.1_469 [gene=TAE1] [locus_tag=YBR261C] [db_xref=SGD:S000000465,GeneID:852564] [protein=N-terminal protein methyltransferase] [protein_id=NP_009820.1] [location=complement(734832..735530)] [gbkey=CDS]",0.3635505095041112
469,"lcl|NC_001134.8_cds_NP_009821.3_470 [gene=MIC12] [locus_tag=YBR262C] [db_xref=SGD:S000000466,GeneID:852566] [protein=Mic12p] [protein_id=NP_009821.3] [location=complement(735720..736040)] [gbkey=CDS]",0.36392271558585526
470,"lcl|NC_001134.8_cds_NP_009822.4_471 [gene=SHM1] [locus_tag=YBR263W] [db_xref=SGD:S000000467,GeneID:852565] [protein=glycine hydroxymethyltransferase SHM1] [protein_id=NP_009822.4] [location=736264..737736] [gbkey=CDS]",0.48011300451813854
471,"lcl|NC_001134.8_cds_NP_009823.2_472 [gene=YPT10] [locus_tag=YBR264C] [db_xref=SGD:S000000468,GeneID:852567] [protein=Rab family GTPase YPT10] [protein_id=NP_009823.2] [location=complement(737770..738369)] [gbkey=CDS]",0.30597866924139533
472,"lcl|NC_001134.8_cds_NP_009824.2_473 [gene=TSC10] [locus_tag=YBR265W] [db_xref=SGD:S000000469,GeneID:852568] [protein=3-dehydrosphinganine reductase] [protein_id=NP_009824.2] [location=738582..739544] [gbkey=CDS]",0.37377993652373
473,"lcl|NC_001134.8_cds_NP_009825.4_474 [gene=REI1] [locus_tag=YBR267W] [db_xref=SGD:S000000471,GeneID:852569] [protein=Rei1p] [protein_id=NP_009825.4] [location=739841..741022] [gbkey=CDS]",0.3981422575915317
474,"lcl|NC_001134.8_cds_NP_009827.3_475 [gene=MRPL37] [locus_tag=YBR268W] [db_xref=SGD:S000000472,GeneID:852571] [protein=mitochondrial 54S ribosomal protein YmL37] [protein_id=NP_009827.3] [location=741299..741616] [gbkey=CDS]",0.30315488980851796
475,"lcl|NC_001134.8_cds_NP_009828.2_476 [gene=SDH8] [locus_tag=YBR269C] [db_xref=SGD:S000000473,GeneID:852572] [protein=Sdh8p] [protein_id=NP_009828.2] [location=complement(742160..742576)] [gbkey=CDS]",0.33222565379075353
476,"lcl|NC_001134.8_cds_NP_009829.2_477 [gene=BIT2] [locus_tag=YBR270C] [db_xref=SGD:S000000474,GeneID:852573] [protein=Bit2p] [protein_id=NP_009829.2] [location=complement(742761..744398)] [gbkey=CDS]",0.3471380606958744
477,"lcl|NC_001134.8_cds_NP_009830.3_478 [gene=EFM2] [locus_tag=YBR271W] [db_xref=SGD:S000000475,GeneID:852574] [protein=S-adenosylmethionine-dependent methyltransferase] [protein_id=NP_009830.3] [location=744852..746111] [gbkey=CDS]",0.3368618106516972
478,"lcl|NC_001134.8_cds_NP_009831.3_479 [gene=HSM3] [locus_tag=YBR272C] [db_xref=SGD:S000000476,GeneID:852575] [protein=Hsm3p] [protein_id=NP_009831.3] [location=complement(746361..747803)] [gbkey=CDS]",0.3893761126420254
479,"lcl|NC_001134.8_cds_NP_009832.1_480 [gene=UBX7] [locus_tag=YBR273C] [db_xref=SGD:S000000477,GeneID:852576] [protein=Ubx7p] [protein_id=NP_009832.1] [location=complement(748061..749371)] [gbkey=CDS]",0.3899073497129805
480,"lcl|NC_001134.8_cds_NP_009833.1_481 [gene=CHK1] [locus_tag=YBR274W] [db_xref=SGD:S000000478,GeneID:852577] [protein=serine/threonine protein kinase CHK1] [protein_id=NP_009833.1] [location=749594..751177] [gbkey=CDS]",0.4000235360637962
481,"lcl|NC_001134.8_cds_NP_009834.4_482 [gene=RIF1] [locus_tag=YBR275C] [db_xref=SGD:S000000479,GeneID:852578] [protein=DNA-binding protein RIF1] [protein_id=NP_009834.4] [location=complement(751356..757106)] [gbkey=CDS]",0.38457233314426226
482,"lcl|NC_001134.8_cds_NP_009835.3_483 [gene=PPS1] [locus_tag=YBR276C] [db_xref=SGD:S000000480,GeneID:852579] [protein=tyrosine/serine/threonine protein phosphatase PPS1] [protein_id=NP_009835.3] [location=complement(757620..760043)] [gbkey=CDS]",0.36187337023695854
483,"lcl|NC_001134.8_cds_NP_009837.1_484 [gene=DPB3] [locus_tag=YBR278W] [db_xref=SGD:S000000482,GeneID:852580] [protein=DNA polymerase epsilon noncatalytic subunit] [protein_id=NP_009837.1] [location=760294..760899] [gbkey=CDS]",0.3728310477349019
484,"lcl|NC_001134.8_cds_NP_009838.1_485 [gene=PAF1] [locus_tag=YBR279W] [db_xref=SGD:S000000483,GeneID:852582] [protein=Paf1p] [protein_id=NP_009838.1] [location=761257..762594] [gbkey=CDS]",0.4463425804308201
485,"lcl|NC_001134.8_cds_NP_009839.4_486 [gene=SAF1] [locus_tag=YBR280C] [db_xref=SGD:S000000484,GeneID:852583] [protein=SCF ubiquitin ligase complex subunit SAF1] [protein_id=NP_009839.4] [location=complement(762784..764697)] [gbkey=CDS]",0.3900665025594463
486,"lcl|NC_001134.8_cds_NP_009840.3_487 [gene=DUG2] [locus_tag=YBR281C] [db_xref=SGD:S000000485,GeneID:852584] [protein=glutamine amidotransferase subunit DUG2] [protein_id=NP_009840.3] [location=complement(764970..767606)] [gbkey=CDS]",0.43375164758933926
487,"lcl|NC_001134.8_cds_NP_009841.1_488 [gene=MRPL27] [locus_tag=YBR282W] [db_xref=SGD:S000000486,GeneID:852585] [protein=mitochondrial 54S ribosomal protein YmL27] [protein_id=NP_009841.1] [location=768240..768680] [gbkey=CDS]",0.4139697395372268
488,"lcl|NC_001134.8_cds_NP_009842.1_489 [gene=SSH1] [locus_tag=YBR283C] [db_xref=SGD:S000000487,GeneID:852586] [protein=Ssh1p] [protein_id=NP_009842.1] [location=complement(768943..770415)] [gbkey=CDS]",0.49987575360124586
489,"lcl|NC_001134.8_cds_NP_009843.3_490 [locus_tag=YBR284W] [db_xref=SGD:S000000488,GeneID:852587] [protein=metallo-dependent hydrolase superfamily protein] [protein_id=NP_009843.3] [location=771239..773632] [gbkey=CDS]",0.35533488864714374
490,"lcl|NC_001134.8_cds_NP_009844.4_491 [locus_tag=YBR285W] [db_xref=SGD:S000000489,GeneID:852588] [protein=uncharacterized protein] [protein_id=NP_009844.4] [location=773922..774356] [gbkey=CDS]",0.42216894354741813
491,"lcl|NC_001134.8_cds_NP_009845.2_492 [gene=APE3] [locus_tag=YBR286W] [db_xref=SGD:S000000490,GeneID:852589] [protein=aminopeptidase Y] [protein_id=NP_009845.2] [location=774700..776313] [gbkey=CDS]",0.5093662926932422
492,"lcl|NC_001134.8_cds_NP_009846.1_493 [locus_tag=YBR287W] [db_xref=SGD:S000000491,GeneID:852590] [protein=uncharacterized protein] [protein_id=NP_009846.1] [location=776571..777854] [gbkey=CDS]",0.3951204733379053
493,"lcl|NC_001134.8_cds_NP_009847.4_494 [gene=APM3] [locus_tag=YBR288C] [db_xref=SGD:S000000492,GeneID:852591] [protein=Apm3p] [protein_id=NP_009847.4] [location=complement(778012..779463)] [gbkey=CDS]",0.39898774789085756
494,"lcl|NC_001134.8_cds_NP_009848.4_495 [gene=SNF5] [locus_tag=YBR289W] [db_xref=SGD:S000000493,GeneID:852592] [protein=Snf5p] [protein_id=NP_009848.4] [location=779667..782384] [gbkey=CDS]",0.3525749741494157
495,"lcl|NC_001134.8_cds_NP_009849.1_496 [gene=BSD2] [locus_tag=YBR290W] [db_xref=SGD:S000000494,GeneID:852593] [protein=Bsd2p] [protein_id=NP_009849.1] [location=782591..783556] [gbkey=CDS]",0.39063283796844456
496,"lcl|NC_001134.8_cds_NP_009850.1_497 [gene=CTP1] [locus_tag=YBR291C] [db_xref=SGD:S000000495,GeneID:852594] [protein=Ctp1p] [protein_id=NP_009850.1] [location=complement(783673..784572)] [gbkey=CDS]",0.3947089622528033
497,"lcl|NC_001134.8_cds_NP_001335747.1_498 [locus_tag=YBR292C] [db_xref=SGD:S000000496,GeneID:852595] [protein=uncharacterized protein] [protein_id=NP_001335747.1] [location=complement(784702..785073)] [gbkey=CDS]",0.3479192917165465
498,"lcl|NC_001134.8_cds_NP_009852.3_499 [gene=VBA2] [locus_tag=YBR293W] [db_xref=SGD:S000000497,GeneID:852596] [protein=Vba2p] [protein_id=NP_009852.3] [location=787006..788430] [gbkey=CDS]",0.3305870453925317
499,"lcl|NC_001134.8_cds_NP_009853.3_500 [gene=SUL1] [locus_tag=YBR294W] [db_xref=SGD:S000000498,GeneID:852597] [protein=sulfate permease] [protein_id=NP_009853.3] [location=789235..791814] [gbkey=CDS]",0.3854478091788998
500,"lcl|NC_001134.8_cds_NP_009854.2_501 [gene=PCA1] [locus_tag=YBR295W] [db_xref=SGD:S000000499,GeneID:852598] [protein=cation-transporting P-type ATPase PCA1] [protein_id=NP_009854.2] [location=792849..796499] [gbkey=CDS]",0.3997349475605713
501,"lcl|NC_001134.8_cds_NP_009855.1_502 [gene=PHO89] [locus_tag=YBR296C] [db_xref=SGD:S000000500,GeneID:852599] [protein=Pho89p] [protein_id=NP_009855.1] [location=complement(796798..798522)] [gbkey=CDS]",0.47685286048995496
502,"lcl|NC_001134.8_cds_NP_878055.3_503 [gene=TYC1] [locus_tag=YBR296C-A] [db_xref=SGD:S000028605,GeneID:1466451] [protein=Tyc1p] [protein_id=NP_878055.3] [location=complement(800123..800242)] [gbkey=CDS]",0.38894604358441504
503,"lcl|NC_001134.8_cds_NP_009856.3_504 [gene=MAL33] [locus_tag=YBR297W] [db_xref=SGD:S000000501,GeneID:852600] [protein=transcription factor MAL33] [protein_id=NP_009856.3] [location=800523..801929] [gbkey=CDS]",0.37654291653407873
504,"lcl|NC_001134.8_cds_NP_009857.1_505 [gene=MAL31] [locus_tag=YBR298C] [db_xref=SGD:S000000502,GeneID:852601] [protein=maltose permease] [protein_id=NP_009857.1] [location=complement(802631..804475)] [gbkey=CDS]",0.4030582393869997
505,"lcl|NC_001134.8_cds_NP_878056.1_506 [locus_tag=YBR298C-A] [db_xref=SGD:S000028606,GeneID:1466452] [protein=uncharacterized protein] [protein_id=NP_878056.1] [location=complement(805035..805256)] [gbkey=CDS]",0.29460587394478865
506,"lcl|NC_001134.8_cds_NP_009858.3_507 [gene=MAL32] [locus_tag=YBR299W] [db_xref=SGD:S000000503,GeneID:852602] [protein=alpha-glucosidase MAL32] [protein_id=NP_009858.3] [location=805351..807105] [gbkey=CDS]",0.45139425720457643
507,"lcl|NC_001134.8_cds_NP_009860.3_508 [gene=PAU24] [locus_tag=YBR301W] [db_xref=SGD:S000000505,GeneID:852603] [protein=seripauperin PAU24] [protein_id=NP_009860.3] [location=809057..809419] [gbkey=CDS]",0.5734336027017543
508,"lcl|NC_001134.8_cds_NP_009861.1_509 [gene=COS2] [locus_tag=YBR302C] [db_xref=SGD:S000000506,GeneID:852605] [protein=Cos2p] [protein_id=NP_009861.1] [location=complement(810340..811479)] [gbkey=CDS]",0.37387462653695125
509,"lcl|NC_001135.5_cds_NP_009863.2_510 [gene=GEX1] [locus_tag=YCL073C] [db_xref=SGD:S000000575,GeneID:850289] [protein=glutathione exchanger] [protein_id=NP_009863.2] [location=complement(6479..8326)] [gbkey=CDS]",0.3631560796060846
510,"lcl|NC_001135.5_cds_NP_009864.1_511 [gene=VBA3] [locus_tag=YCL069W] [db_xref=SGD:S000000574,GeneID:850290] [protein=basic amino acid transporter] [protein_id=NP_009864.1] [location=9706..11082] [gbkey=CDS]",0.37696586439832735
511,"lcl|NC_001135.5_cds_NP_009865.2_512 [locus_tag=YCL068C] [db_xref=SGD:S000000573,GeneID:850291] [protein=uncharacterized protein] [protein_id=NP_009865.2] [location=complement(11503..12285)] [gbkey=CDS]",0.34189429893020284
512,"lcl|NC_001135.5_cds_NP_009866.1_513 [gene=HMLALPHA2] [locus_tag=YCL067C] [db_xref=SGD:S000000572,GeneID:850292] [protein=homeodomain mating type protein alpha2] [protein_id=NP_009866.1] [location=complement(12386..13018)] [gbkey=CDS]",0.3863395845160621
513,"lcl|NC_001135.5_cds_NP_009867.1_514 [gene=HMLALPHA1] [locus_tag=YCL066W] [db_xref=SGD:S000000571,GeneID:850293] [protein=transcriptional co-activator mating type protein alpha] [protein_id=NP_009867.1] [location=13282..13809] [gbkey=CDS]",0.36476235336041785
514,"lcl|NC_001135.5_cds_NP_001018030.1_515 [gene=CHA1] [locus_tag=YCL064C] [db_xref=SGD:S000000569,GeneID:850295] [protein=L-serine/L-threonine ammonia-lyase CHA1] [protein_id=NP_001018030.1] [location=complement(15798..16880)] [gbkey=CDS]",0.42785523786150687
515,"lcl|NC_001135.5_cds_NP_009870.1_516 [gene=VAC17] [locus_tag=YCL063W] [db_xref=SGD:S000000568,GeneID:850296] [protein=Vac17p] [protein_id=NP_009870.1] [location=17290..18561] [gbkey=CDS]",0.3656033213820697
516,"lcl|NC_001135.5_cds_NP_009871.2_517 [gene=MRC1] [locus_tag=YCL061C] [db_xref=SGD:S000000566,GeneID:850297] [protein=chromatin-modulating protein MRC1] [protein_id=NP_009871.2] [location=complement(18816..22106)] [gbkey=CDS]",0.41366912460271427
517,"lcl|NC_001135.5_cds_NP_009872.1_518 [gene=KRR1] [locus_tag=YCL059C] [db_xref=SGD:S000000564,GeneID:850298] [protein=ribosome biosynthesis protein KRR1] [protein_id=NP_009872.1] [location=complement(22429..23379)] [gbkey=CDS]",0.4591779969233846
518,"lcl|NC_001135.5_cds_NP_009873.1_519 [gene=FYV5] [locus_tag=YCL058C] [db_xref=SGD:S000000563,GeneID:850299] [protein=Fyv5p] [protein_id=NP_009873.1] [location=complement(23523..23981)] [gbkey=CDS]",0.3583734844860857
519,"lcl|NC_001135.5_cds_NP_001018031.2_520 [gene=ADF1] [locus_tag=YCL058W-A] [db_xref=SGD:S000028518,GeneID:3289591] [protein=Adf1p] [protein_id=NP_001018031.2] [location=23584..23925] [gbkey=CDS]",0.3634450761882222
520,"lcl|NC_001135.5_cds_NP_065435.1_521 [gene=MIC10] [locus_tag=YCL057C-A] [db_xref=SGD:S000007547,GeneID:850300] [protein=Mic10p] [protein_id=NP_065435.1] [location=complement(24032..24325)] [gbkey=CDS]",0.41645319416012117
521,"lcl|NC_001135.5_cds_NP_009874.1_522 [gene=PRD1] [locus_tag=YCL057W] [db_xref=SGD:S000000562,GeneID:850301] [protein=metalloendopeptidase] [protein_id=NP_009874.1] [location=24768..26906] [gbkey=CDS]",0.42101171854101377
522,"lcl|NC_001135.5_cds_NP_009875.1_523 [gene=PEX34] [locus_tag=YCL056C] [db_xref=SGD:S000000561,GeneID:850302] [protein=Pex34p] [protein_id=NP_009875.1] [location=complement(26925..27359)] [gbkey=CDS]",0.35484093631173375
523,"lcl|NC_001135.5_cds_NP_009876.1_524 [gene=KAR4] [locus_tag=YCL055W] [db_xref=SGD:S000000560,GeneID:850303] [protein=Kar4p] [protein_id=NP_009876.1] [location=27929..28936] [gbkey=CDS]",0.41340135388831456
524,"lcl|NC_001135.5_cds_NP_001291943.1_525 [gene=RDT1] [locus_tag=YCL054W-A] [db_xref=SGD:S000178054,GeneID:23547378] [protein=Rdt1p] [protein_id=NP_001291943.1] [location=30910..30996] [gbkey=CDS]",0.42558935105607204
525,"lcl|NC_001135.5_cds_NP_009877.1_526 [gene=SPB1] [locus_tag=YCL054W] [db_xref=SGD:S000000559,GeneID:850304] [protein=27S pre-rRNA (guanosine2922-2'-O)-methyltransferase] [protein_id=NP_009877.1] [location=31449..33974] [gbkey=CDS]",0.5059485598584715
526,"lcl|NC_001135.5_cds_NP_009878.1_527 [gene=PBN1] [locus_tag=YCL052C] [db_xref=SGD:S000000557,GeneID:850305] [protein=Pbn1p] [protein_id=NP_009878.1] [location=complement(34143..35393)] [gbkey=CDS]",0.3949503797478552
527,"lcl|NC_001135.5_cds_NP_009879.2_528 [gene=LRE1] [locus_tag=YCL051W] [db_xref=SGD:S000000556,GeneID:850306] [protein=Lre1p] [protein_id=NP_009879.2] [location=35865..37616] [gbkey=CDS]",0.3686915760551651
528,"lcl|NC_001135.5_cds_NP_009880.2_529 [gene=APA1] [locus_tag=YCL050C] [db_xref=SGD:S000000555,GeneID:850307] [protein=bifunctional AP-4-A phosphorylase/ADP sulfurylase] [protein_id=NP_009880.2] [location=complement(37836..38801)] [gbkey=CDS]",0.4881534278781336
529,"lcl|NC_001135.5_cds_NP_009881.2_530 [locus_tag=YCL049C] [db_xref=SGD:S000000554,GeneID:850308] [protein=uncharacterized protein] [protein_id=NP_009881.2] [location=complement(39786..40724)] [gbkey=CDS]",0.39234011839326705
530,"lcl|NC_001135.5_cds_NP_001032573.1_531 [locus_tag=YCL048W-A] [db_xref=SGD:S000087203,GeneID:3799968] [protein=uncharacterized protein] [protein_id=NP_001032573.1] [location=41488..41727] [gbkey=CDS]",0.41210472887592337
531,"lcl|NC_001135.5_cds_NP_009882.1_532 [gene=SPS22] [locus_tag=YCL048W] [db_xref=SGD:S000000553,GeneID:850309] [protein=Sps22p] [protein_id=NP_009882.1] [location=42165..43556] [gbkey=CDS]",0.40194268511813147
532,"lcl|NC_001135.5_cds_NP_009883.1_533 [gene=POF1] [locus_tag=YCL047C] [db_xref=SGD:S000000552,GeneID:850310] [protein=nicotinamide-nucleotide adenylyltransferase] [protein_id=NP_009883.1] [location=complement(43661..44437)] [gbkey=CDS]",0.36280367748538456
533,"lcl|NC_001135.5_cds_NP_009884.1_534 [gene=EMC1] [locus_tag=YCL045C] [db_xref=SGD:S000000550,GeneID:850312] [protein=Emc1p] [protein_id=NP_009884.1] [location=complement(44623..46905)] [gbkey=CDS]",0.40689229086127493
534,"lcl|NC_001135.5_cds_NP_009886.1_535 [gene=MGR1] [locus_tag=YCL044C] [db_xref=SGD:S000000549,GeneID:850313] [protein=Mgr1p] [protein_id=NP_009886.1] [location=complement(47111..48364)] [gbkey=CDS]",0.364342992199385
535,"lcl|NC_001135.5_cds_NP_009887.1_536 [gene=PDI1] [locus_tag=YCL043C] [db_xref=SGD:S000000548,GeneID:850314] [protein=protein disulfide isomerase PDI1] [protein_id=NP_009887.1] [location=complement(48653..50221)] [gbkey=CDS]",0.5070267634048709
536,"lcl|NC_001135.5_cds_NP_009889.2_537 [locus_tag=YCL042W] [db_xref=SGD:S000000547,GeneID:850315] [protein=uncharacterized protein] [protein_id=NP_009889.2] [location=50584..50943] [gbkey=CDS]",0.2550687234067774
537,"lcl|NC_001135.5_cds_NP_009890.1_538 [gene=GLK1] [locus_tag=YCL040W] [db_xref=SGD:S000000545,GeneID:850317] [protein=glucokinase] [protein_id=NP_009890.1] [location=50838..52340] [gbkey=CDS]",0.3701792813229692
538,"lcl|NC_001135.5_cds_NP_009891.1_539 [gene=GID7] [locus_tag=YCL039W] [db_xref=SGD:S000000544,GeneID:850318] [protein=glucose-induced degradation complex subunit GID7] [protein_id=NP_009891.1] [location=52645..54882] [gbkey=CDS]",0.3470623636936112
539,"lcl|NC_001135.5_cds_NP_009892.1_540 [gene=ATG22] [locus_tag=YCL038C] [db_xref=SGD:S000000543,GeneID:850319] [protein=Atg22p] [protein_id=NP_009892.1] [location=complement(54941..56527)] [gbkey=CDS]",0.3648551510926492
540,"lcl|NC_001135.5_cds_NP_009893.2_541 [gene=SRO9] [locus_tag=YCL037C] [db_xref=SGD:S000000542,GeneID:850320] [protein=Sro9p] [protein_id=NP_009893.2] [location=complement(57374..58678)] [gbkey=CDS]",0.4732731877395633
541,"lcl|NC_001135.5_cds_NP_009894.1_542 [gene=GFD2] [locus_tag=YCL036W] [db_xref=SGD:S000000541,GeneID:850321] [protein=Gfd2p] [protein_id=NP_009894.1] [location=59026..60726] [gbkey=CDS]",0.33112566533813403
542,"lcl|NC_001135.5_cds_NP_009895.1_543 [gene=GRX1] [locus_tag=YCL035C] [db_xref=SGD:S000000540,GeneID:850322] [protein=dithiol glutaredoxin GRX1] [protein_id=NP_009895.1] [location=complement(60841..61173)] [gbkey=CDS]",0.4358114529684125
543,"lcl|NC_001135.5_cds_NP_009896.2_544 [gene=LSB5] [locus_tag=YCL034W] [db_xref=SGD:S000000539,GeneID:850323] [protein=Lsb5p] [protein_id=NP_009896.2] [location=61658..62722] [gbkey=CDS]",0.30951219758435655
544,"lcl|NC_001135.5_cds_NP_009897.1_545 [gene=MXR2] [locus_tag=YCL033C] [db_xref=SGD:S000000538,GeneID:850324] [protein=peptide-methionine (R)-S-oxide reductase] [protein_id=NP_009897.1] [location=complement(62776..63282)] [gbkey=CDS]",0.33337558713537035
545,"lcl|NC_001135.5_cds_NP_009898.1_546 [gene=STE50] [locus_tag=YCL032W] [db_xref=SGD:S000000537,GeneID:850325] [protein=Ste50p] [protein_id=NP_009898.1] [location=63441..64481] [gbkey=CDS]",0.3602600381033186
546,"lcl|NC_001135.5_cds_NP_009899.1_547 [gene=RRP7] [locus_tag=YCL031C] [db_xref=SGD:S000000536,GeneID:850326] [protein=Rrp7p] [protein_id=NP_009899.1] [location=complement(64675..65568)] [gbkey=CDS]",0.4184938301897496
547,"lcl|NC_001135.5_cds_NP_009900.2_548 [gene=HIS4] [locus_tag=YCL030C] [db_xref=SGD:S000000535,GeneID:850327] [protein=trifunctional histidinol dehydrogenase/phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase] [protein_id=NP_009900.2] [location=complement(65934..68333)] [gbkey=CDS]",0.4694379231055786
548,"lcl|NC_001135.5_cds_NP_009901.1_549 [gene=BIK1] [locus_tag=YCL029C] [db_xref=SGD:S000000534,GeneID:850328] [protein=Bik1p] [protein_id=NP_009901.1] [location=complement(68599..69921)] [gbkey=CDS]",0.3712646340294737
549,"lcl|NC_001135.5_cds_NP_009902.2_550 [gene=RNQ1] [locus_tag=YCL028W] [db_xref=SGD:S000000533,GeneID:850329] [protein=prion domain-containing protein RNQ1] [protein_id=NP_009902.2] [location=70150..71367] [gbkey=CDS]",0.4332580663539571
550,"lcl|NC_001135.5_cds_NP_009903.2_551 [gene=FUS1] [locus_tag=YCL027W] [db_xref=SGD:S000000532,GeneID:850330] [protein=Fus1p] [protein_id=NP_009903.2] [location=71803..73341] [gbkey=CDS]",0.34332640920157803
551,"lcl|NC_001135.5_cds_NP_065436.1_552 [gene=HBN1] [locus_tag=YCL026C-B] [db_xref=SGD:S000007548,GeneID:850331] [protein=putative nitroreductase] [protein_id=NP_065436.1] [location=complement(73405..73986)] [gbkey=CDS]",0.4708349235545898
552,"lcl|NC_001135.5_cds_NP_009904.2_553 [gene=FRM2] [locus_tag=YCL026C-A] [db_xref=SGD:S000000589,GeneID:850332] [protein=type II nitroreductase] [protein_id=NP_009904.2] [location=complement(74704..75285)] [gbkey=CDS]",0.47454784647398984
553,"lcl|NC_001135.5_cds_NP_009905.3_554 [gene=AGP1] [locus_tag=YCL025C] [db_xref=SGD:S000000530,GeneID:850333] [protein=amino acid transporter AGP1] [protein_id=NP_009905.3] [location=complement(76018..77919)] [gbkey=CDS]",0.4369581876972806
554,"lcl|NC_001135.5_cds_NP_009907.2_555 [gene=KCC4] [locus_tag=YCL024W] [db_xref=SGD:S000000529,GeneID:850334] [protein=serine/threonine protein kinase] [protein_id=NP_009907.2] [location=79162..82275] [gbkey=CDS]",0.3580792988628067
555,"lcl|NC_001135.5_cds_NP_065437.1_556 [locus_tag=YCL021W-A] [db_xref=SGD:S000007549,GeneID:850338] [protein=uncharacterized protein] [protein_id=NP_065437.1] [location=83620..83997] [gbkey=CDS]",0.3798739960120764
556,"lcl|NC_001135.5_cds_NP_009909.2_557 [locus_tag=YCL019W] [db_xref=SGD:S000000524,GeneID:850340] [protein=gag-pol fusion protein] [exception=ribosomal slippage] [protein_id=NP_009909.2] [location=join(85102..86391,86393..90415)] [gbkey=CDS]",0.40704662023075344
557,"lcl|NC_001135.5_cds_NP_009910.2_558 [locus_tag=YCL020W] [db_xref=SGD:S000000525,GeneID:850339] [protein=gag protein] [protein_id=NP_009910.2] [location=85102..86418] [gbkey=CDS]",0.41136992147845597
558,"lcl|NC_001135.5_cds_NP_009911.2_559 [gene=LEU2] [locus_tag=YCL018W] [db_xref=SGD:S000000523,GeneID:850342] [protein=3-isopropylmalate dehydrogenase] [protein_id=NP_009911.2] [location=91324..92418] [gbkey=CDS]",0.5373508461926833
559,"lcl|NC_001135.5_cds_NP_009912.2_560 [gene=NFS1] [locus_tag=YCL017C] [db_xref=SGD:S000000522,GeneID:850343] [protein=cysteine desulfurase] [protein_id=NP_009912.2] [location=complement(92777..94270)] [gbkey=CDS]",0.4513524372299978
560,"lcl|NC_001135.5_cds_NP_009913.2_561 [gene=DCC1] [locus_tag=YCL016C] [db_xref=SGD:S000000521,GeneID:850344] [protein=Dcc1p] [protein_id=NP_009913.2] [location=complement(94621..95763)] [gbkey=CDS]",0.3489607394413624
561,"lcl|NC_001135.5_cds_NP_009914.2_562 [gene=BUD3] [locus_tag=YCL014W] [db_xref=SGD:S000000520,GeneID:850345] [protein=Bud3p] [protein_id=NP_009914.2] [location=96281..101191] [gbkey=CDS]",0.3980313886574956
562,"lcl|NC_001135.5_cds_NP_976246.1_563 [locus_tag=YCL012C] [db_xref=SGD:S000029705,GeneID:2746859] [protein=uncharacterized protein] [protein_id=NP_976246.1] [location=complement(join(101317..101633,101701..101788))] [gbkey=CDS]",0.4229420944455831
563,"lcl|NC_001135.5_cds_NP_009916.1_564 [gene=GBP2] [locus_tag=YCL011C] [db_xref=SGD:S000000517,GeneID:850346] [protein=single-stranded telomeric DNA-binding/mRNA-binding protein] [protein_id=NP_009916.1] [location=complement(102075..103358)] [gbkey=CDS]",0.4455924590889287
564,"lcl|NC_001135.5_cds_NP_009917.1_565 [gene=SGF29] [locus_tag=YCL010C] [db_xref=SGD:S000000516,GeneID:850347] [protein=Sgf29p] [protein_id=NP_009917.1] [location=complement(103571..104350)] [gbkey=CDS]",0.35647435973008246
565,"lcl|NC_001135.5_cds_NP_009918.1_566 [gene=ILV6] [locus_tag=YCL009C] [db_xref=SGD:S000000515,GeneID:850348] [protein=acetolactate synthase regulatory subunit] [protein_id=NP_009918.1] [location=complement(104619..105548)] [gbkey=CDS]",0.4253078991973188
